55;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
56;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
57;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
58;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
59;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
60;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
61;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
62;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
63;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
64;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
65;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
66;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
67;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
68;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
69;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
70;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
71;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
72;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
73;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
74;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
75;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
76;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
77;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
78;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
79;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
80;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
81;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
82;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
83;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
84;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
85;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
86;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
87;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
88;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
89;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
90;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
91;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
92;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
93;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
94;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
95;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
96;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
97;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
98;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
99;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
100;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
101;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
102;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
103;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
104;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
105;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
106;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
107;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
108;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
109;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
110;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
111;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
112;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
113;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
114;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
115;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
116;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
117;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
118;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
119;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
120;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
121;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
122;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
123;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
124;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
125;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
126;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
127;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
128;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
129;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
130;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
131;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
132;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
133;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
134;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
135;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
136;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
137;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
138;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
139;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
140;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
141;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
142;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
143;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
144;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
145;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
146;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
147;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
148;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
149;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
150;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
151;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
152;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
153;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
154;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
155;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
156;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
157;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
158;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
159;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
160;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
161;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
162;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
163;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
164;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
165;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
166;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
167;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
168;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
169;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
170;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
171;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
172;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
173;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
174;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
176;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
177;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
178;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
179;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
181;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
182;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
183;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
185;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
186;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
187;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
188;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
190;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
191;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
192;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
193;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
194;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
195;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
196;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
197;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
198;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
199;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
201;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
202;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
203;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
204;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
205;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
206;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
207;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
208;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
209;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
210;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
211;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
212;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
213;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
214;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
215;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
216;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
217;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
218;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
219;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
220;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
221;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
222;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
223;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
224;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
225;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
226;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
227;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
228;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
229;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
230;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
231;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
232;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
233;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
234;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
235;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
236;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
237;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
238;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
239;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
240;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
241;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
242;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
243;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
244;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
245;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
246;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
247;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
248;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
249;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
250;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
251;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
252;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
253;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
254;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
255;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
256;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
258;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
259;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
260;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
261;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
262;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
263;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
264;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
265;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
266;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
267;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
268;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
269;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
270;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
271;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
272;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
273;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
274;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
275;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
276;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
277;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
278;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
279;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
280;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
281;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
282;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
283;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
284;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
285;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
286;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
287;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
288;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
289;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
290;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
292;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
293;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
294;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
295;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
296;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
297;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
298;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
299;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
300;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
301;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
302;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
303;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
304;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
305;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
306;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
307;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
308;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
309;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
310;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
311;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
312;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
313;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
314;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
315;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
316;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
317;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
318;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
319;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
320;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
321;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
322;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
323;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
324;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
325;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
326;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
327;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
328;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
329;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
330;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
331;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
332;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
333;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
334;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
335;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
336;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
337;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
339;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
340;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
341;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
342;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
343;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
344;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
345;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
346;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
347;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
348;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
349;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
350;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
351;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
352;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
354;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
355;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
356;2;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
357;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
358;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
359;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
360;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
361;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
362;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
363;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
364;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
365;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
366;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
367;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
368;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
369;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
370;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
371;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
372;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
373;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
374;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
375;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
376;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
377;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
378;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
379;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
380;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
381;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
382;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
383;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
384;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
385;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
386;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
387;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
388;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
389;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
390;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
391;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
392;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
393;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
394;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
395;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
396;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
398;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
399;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
400;3;2025-07-09 16:41:42.749+00;2025-07-09 16:41:42.749+00
